### SECTION 1: PRACTICES (1472 rows)
id,nbu_code,name,section,category,parent_id,active
1154,667621,MUCOSEMEN CRUZADO (método microscópico),Prácticas Especiales,,,true
293,660684,"MULTIRRESISTENCIA, VIGILANCIA DE BACTERIAS RESISTENTES",Prácticas Generales,,,true
1155,667631,"MUSCULO ESTRIADO, Ac. Anti",Prácticas Especiales,,,true
1156,667636,"MuSK, Ac. Anti",Prácticas Especiales,,,true
1157,667640,MUTACIONES EN EL DOMINIO TK DEL TRANSCRIPTO BCR-AB,Prácticas Especiales,,,true
1158,667648,MYCOAVIUM COMPLEX PCR,Prácticas Especiales,,,true
1160,667660,MYCOBACTERIA ATÍPICA PCR,Prácticas Especiales,,,true
1159,667657,"MYCOBACTERIA Sp, HEMOCULTIVO",Prácticas Especiales,,,true
1161,667669,"MYCOBACTERIUM TUBERCULOSIS, DNA PCR",Prácticas Especiales,,,true
1162,667674,"MYCOBACTERIUM TUBERCULOSIS, en LCR",Prácticas Especiales,,,true
231,660531,"MYCOBACTERIUM, IDENTIFICACION",Prácticas Generales,,,true
1165,667708,"MYCOPLASMA HOMINIS, CULTIVO Aislamiento",Prácticas Especiales,,,true
432,661140,MYCOPLASMA PNEUMONIAE Ac Anti-IgG,Prácticas Generales,,,true
1169,667736,MYCOPLASMA PNEUMONIAE PCR,Prácticas Especiales,,,true
1166,667717,"MYCOPLASMA PNEUMONIAE, Ac. IgM Anti",Prácticas Especiales,,,true
1167,667725,"MYCOPLASMA PNEUMONIAE, ANTÍGENO (Ag)",Prácticas Especiales,,,true
1168,667734,"MYCOPLASMA PNEUMONIAE, cultivo",Prácticas Especiales,,,true
1163,667691,"MYCOPLASMA UREAPLASMA, Ac. Anti",Prácticas Especiales,,,true
1164,667700,"MYCOPLASMA UREAPLASMA, CULTIVO",Prácticas Especiales,,,true
1170,667742,"N,N-DIMETILTRIPTAMINA",Prácticas Especiales,,,true
1175,667775,NEONATAL SCREENENG AMPLIADO POR ESPECTROMETRIA DE MASA EN TANDEM,Prácticas Especiales,,,true
1171,667751,"NEONATAL, 17-HIDROXIPROGESTERONA (17-HO-Pg- Neo)",Prácticas Especiales,,,true
1172,667759,"NEONATAL, BIOTINIDASA",Prácticas Especiales,,,true
1173,667768,"NEONATAL, GALACTOSEMIA",Prácticas Especiales,,,true
1174,667773,"NEONATAL, LEUCINA",Prácticas Especiales,,,true
1176,667777,"NEONATAL, T.I.R. (TRIPSINA INMUNOREATIVA)",Prácticas Especiales,,,true
1177,667785,"NEONATAL, T.S.H",Prácticas Especiales,,,true
1178,667794,"NEUMOCOCO, Ac. Anti",Prácticas Especiales,,,true
1179,667802,NEURON SPECIFIC ENOLASE NSE,Prácticas Especiales,,,true
1180,667810,"NEUTRÓFILOS, ACTIVIDAD FAGOCITARIA",Prácticas Especiales,,,true
2906,08,NÍQUEL,,,,true
1181,667828,NIQUEL URINARIO (Ni urinario),Prácticas Especiales,,,true
2908,10,NITRATOS,,,,true
2909,11,NITRITOS,,,,true
1182,667836,NITRÓGENO NO PROTEICO,Prácticas Especiales,,,true
1183,667840,"NMDA, Ac. IgG Anti- RECEPTOR LCR",Prácticas Especiales,,,true
1184,667841,"NMDA, Ac. IgG Anti- RECEPTOR sangre",Prácticas Especiales,,,true
294,660695,"NORADRENALINA, sérica CATECOLAMINA",Prácticas Generales,,,true
295,660696,"NORADRENALINA, urinaria CATECOLAMINA",Prácticas Generales,,,true
1185,667845,NORMETANEFRINA urinaria,Prácticas Especiales,,,true
1186,667849,NOROVIRUS,Prácticas Especiales,,,true
1187,667853,NORTRIPTILINA sérica,Prácticas Especiales,,,true
1189,667871,"NUCLEOLO, Ac. Anti",Prácticas Especiales,,,true
296,660702,NUCLEOTIDASA 5',Prácticas Generales,,,true
1190,667882,OPIACEOS CONFIRMATORIO,Prácticas Especiales,,,true
297,660711,ORINA COMPLETA,Prácticas Generales,,,true
298,660713,"OROSOMUCOIDE, ALFA 1 GLICOPROTINA ACIDA (ID Cuantitativa)",Prácticas en Desuso,,,false
1191,667905,ORTO CRESOL (2-metilfenol),Prácticas Especiales,,,true
1192,667913,ORTO METIL BUFOTENINA,Prácticas Especiales,,,true
1193,667919,"ORTO,O,O TIETILFOSFOROTOATO",Prácticas Especiales,,,true
1194,667926,OSMOLALIDAD urinaria,Prácticas Especiales,,,true
299,660714,OSMOLARIDAD CLEARENCE (sangre orina),Prácticas Generales,,,true
300,660715,OSMOLARIDAD suero,Prácticas Generales,,,true
1195,667939,OSTEOCALCINA,Prácticas Especiales,,,true
1196,667947,"OVARIO, Ac. Anti",Prácticas Especiales,,,true
1197,667964,OXICODON A urinaria,Prácticas Especiales,,,true
301,660716,"OXIGENO, PO2 sangre arterial",Prácticas Generales,,,true
1198,667973,p53 Ac,Prácticas Especiales,,,true
1199,667982,p53 mutante,Prácticas Especiales,,,true
1200,667999,PANEL HEPÁTICO INMUNOLÓGICO,Prácticas Especiales,,,true
302,660732,PAPANICOLAOU ENDOCERVICAL,Prácticas Generales,,,true
303,660734,PAPANICOLAOU EXOCERVICAL,Prácticas Generales,,,true
1201,668009,PAPILOMA VIRUS HUMANO HPV (Carga viral),Prácticas Especiales,,,true
1202,668011,PAPILOMA VIRUS HUMANO HPV (Genotipificación PCR + Hibridización),Prácticas Especiales,,,true
1203,668018,PAPP-A (PROTEÍNA A PLASMÁTICA ASOCIADA A EMBARAZO),Prácticas Especiales,,,true
1204,668024,PARA AMINOFENOL,Prácticas Especiales,,,true
1205,668110,"PARACOCCIDIOIDES BRASILIENSIS, Ac. IgG Anti",Prácticas Especiales,,,true
1206,668115,"PARACOCCIDIOIDES BRASILIENSIS, Ac. IgM Anti",Prácticas Especiales,,,true
1207,668127,"PARACOCCIDIOIDES SPP, Ac. Anti- Totales",Prácticas Especiales,,,true
1208,668135,"PARAINFLUENZA I, Ac. Anti",Prácticas Especiales,,,true
1209,668137,"PARAINFLUENZA I, Ac. IgM Anti",Prácticas Especiales,,,true
1210,668139,"PARAINFLUENZA I, Ag",Prácticas Especiales,,,true
1211,668142,"PARAINFLUENZA II, Ac. Anti",Prácticas Especiales,,,true
1212,668144,"PARAINFLUENZA II, Ac. IgM Anti",Prácticas Especiales,,,true
1213,668146,"PARAINFLUENZA II, Ag",Prácticas Especiales,,,true
1214,668149,"PARAINFLUENZA III, Ac. Anti",Prácticas Especiales,,,true
1215,668151,"PARAINFLUENZA III, Ac. IgM Anti",Prácticas Especiales,,,true
1216,668153,"PARAINFLUENZA III, Ag",Prácticas Especiales,,,true
1217,668156,PARANITROFENOL,Prácticas Especiales,,,true
304,660736,PARASITOLOGICO en MATERIA FECAL,Prácticas Generales,,,true
1218,668158,PARÁSITOS biopsias o líquidos de punción,Prácticas Especiales,,,true
305,660737,PARASITOS HEMATICOS,Prácticas Generales,,,true
306,660738,PARASITOS SUPERIORES,Prácticas Generales,,,true
1219,668161,PARATHORMONA (PTH) (MOLECULA MEDIA),Prácticas Especiales,,,true
307,660739,PARATHORMONA PTH,Prácticas Generales,,,true
1220,668170,PARATIÓN,Prácticas Especiales,,,true
1223,668195,"PAROTIDITIS, Ac. especif. por FC",Prácticas Especiales,,,true
1221,668178,"PAROTIDITIS, Ac. IgG Anti",Prácticas Especiales,,,true
1222,668187,"PAROTIDITIS, Ac. IgM Anti",Prácticas Especiales,,,true
1224,668204,"PAROTIDITIS, Ac. solubles",Prácticas Especiales,,,true
1225,668212,"PAROTIDITIS, Ag",Prácticas Especiales,,,true
1226,668221,"PAROTIDITIS, Ag. en LCR",Prácticas Especiales,,,true
1229,668241,PARVOVIRUS B19 PCR,Prácticas Especiales,,,true
1227,668229,"PARVOVIRUS, Ac. IgG Anti",Prácticas Especiales,,,true
1228,668238,"PARVOVIRUS, Ac. IgM Anti",Prácticas Especiales,,,true
1230,668250,PENFIGOIDE Ac. Anti- (MEMBRANA BASAL EN PIEL Ac. Anti-),Prácticas Especiales,,,true
1231,668272,PENTACLOROFENOL,Prácticas Especiales,,,true
1232,668281,PEPTIDO C,Prácticas Especiales,,,true
1233,668284,PÉPTIDO CITRULINADO CICLICO Ac. Anti- IgG (Ac. Anti- CCP / PCC),Prácticas Especiales,,,true
1234,668286,PEPTIDO INTESTINAL VASOACTIVO (VIP),Prácticas Especiales,,,true
1235,668289,PÉPTIDO PROCOLÁGENO,Prácticas Especiales,,,true
1236,668298,PERFIL LIPÍDICO,Prácticas Especiales,,,true
1237,668304,PERFIL MINERAL en cabello,Prácticas Especiales,,,true
1238,668306,PERFIL MINERAL en orina,Prácticas Especiales,,,true
1239,668315,"PEROXIDASA TIROIDEO, Ac. Anti- (ATPO / TPO)",Prácticas Especiales,,,true
308,660740,"PEROXIDASAS, TINCION",Prácticas Generales,,,true
1240,668327,PESTICIDAS NITROGENADOS c/u,Prácticas Especiales,,,true
1241,668332,"PESTICIDAS ORGANOCLORADOS (plaguicidas), urinarios",Prácticas Especiales,,,true
1242,668337,PESTICIDAS ORGANOFOSFORADOS (plaguicidas parathion) plasmáticos,Prácticas Especiales,,,true
309,660741,PH líquidos biológicos,Prácticas Generales,,,true
310,660742,PH sanguíneo,Prácticas Generales,,,true
1243,668348,PIRIDINOLINA,Prácticas Especiales,,,true
311,660743,PIRUVATO- QUINASA,Prácticas Generales,,,true
312,660744,"PIRUVICO, ÁCIDO ENZIMATICO",Prácticas Generales,,,true
1244,668358,PLAQUETARIA ADHESIVIDAD,Prácticas Especiales,,,true
1245,668366,PLAQUETARIA AGREGACION en PRP (con 5 inductores),Prácticas Especiales,,,true
313,660745,"PLAQUETARIOS, FACTORES",Prácticas Generales,,,true
1246,668375,"PLAQUETAS, Ac. Anti",Prácticas Especiales,,,true
314,660746,"PLAQUETAS, RECUENTO DE",Prácticas Generales,,,true
315,660747,"PLASMA RECALCIFICADO, TIEMPO DE",Prácticas Generales,,,true
1247,668379,"PLASMA RICO EN PLAQUETAS, PREPARACIÓN DE (PRP)",Prácticas Especiales,,,true
316,660748,PLASMINOGENO,Prácticas Generales,,,true
1248,668383,PLASMINÓGENO,Prácticas Especiales,,,true
1249,668385,"PLASMINÓGENO, ACTIVADOR TISULAR de t-PA (Biológico-Inmunológico): t-PA",Prácticas Especiales,,,true
1250,668387,"PLASMINÓGENO, INHIBIDOR del ACTIVADOR TISULAR del (PAI AIP) (Molecular)",Prácticas Especiales,,,true
1251,668393,"PLASMODIUM SP, Antígeno",Prácticas Especiales,,,true
1252,668397,PLATA (Ag) sérica,Prácticas Especiales,,,true
1253,668400,PLATA (Ag) urinaria,Prácticas Especiales,,,true
2907,09,PLOMO,,,2922,true
1254,668409,PLOMO (Pb) pelo,Prácticas Especiales,,,true
317,660749,PLOMO (Pb) sérico o urinario,Prácticas Generales,,,true
1255,668418,"PM-1, Ac. Anti",Prácticas Especiales,,,true
1256,668426,"PNEUMOCYSTIS CARINII, IFD",Prácticas Especiales,,,true
1257,668435,PODER BACTERICIDA DEL SUERO (PBS),Prácticas Especiales,,,true
1258,668440,PODER INHIBITORIO DEL SUERO (P.I.S.),Prácticas Especiales,,,true
1259,668446,POLICLOROBIFENILOS,Prácticas Especiales,,,true
1260,668450,POLIMORFISMO IL 28B,Prácticas Especiales,,,true
1261,668460,"POLIMORFONUCLEARES, Quimiotáxis",Prácticas Especiales,,,true
1262,668463,"POLIOMAVIRUS BK, Carga viral sangre u orina",Prácticas Especiales,,,true
1263,668464,"POLIOMAVIRUS BK, PCR sangre u orina",Prácticas Especiales,,,true
1264,668466,"POLIOMAVIRUS JC, Carga viral sangre u orina",Prácticas Especiales,,,true
1265,668467,"POLIOMAVIRUS JC, PCR LCR",Prácticas Especiales,,,true
1266,668469,POLIQUISTOSIS RENAL PCR,Prácticas Especiales,,,true
318,660751,PORFIRINAS o UROPORFIRINAS urinarias,Prácticas Generales,,,true
1267,668486,PORFIRINAS séricas,Prácticas Especiales,,,true
1269,668493,PORFIRINAS TOTALES eritrocitarias,Prácticas Especiales,,,true
1268,668489,"PORFIRINAS, INDICE de plasmáticas",Prácticas Especiales,,,true
319,660752,PORFOBILINOGENO (cualitativo) urinario,Prácticas Generales,,,true
1270,668529,PORFOBILINÓGENO (Cuantitativo) urinario,Prácticas Especiales,,,true
320,660753,POTASEMIA,Prácticas Generales,,243,true
1271,668537,POTASIO eritrocitario,Prácticas Especiales,,,true
321,660754,POTASURIA,Prácticas Generales,,,true
1272,668546,PREALBÚMINA,Prácticas Especiales,,,true
322,660755,PREGNANODIOL,Prácticas en Desuso,,,false
323,660756,PREGNANTRIOL,Prácticas en Desuso,,,false
433,661142,PREPARACIÓN DE SANGRE A TRANSFUNDIR (MÓDULO TRANSFUSIONAL),Prácticas Generales,,,true
1273,668554,Pro BNP proHORMONA PEPTIDO NATRIURÉTICO CEREBRAL N-Terminal (NT-ProBNP),Prácticas Especiales,,,true
1274,668563,PROCALCITONINA,Prácticas Especiales,,,true
1276,668580,PROGESTERONA 17-HIDROXI (17-OH-Pg),Prácticas Especiales,,,true
324,660758,PROGESTERONA Pg,Prácticas Generales,,,true
1275,668571,PROINSULINA plasmática,Prácticas Especiales,,,true
325,660759,PROLACTINA (Prl),Prácticas Generales,,,true
1277,668584,PROMETRYN,Prácticas Especiales,,,true
1278,668588,PROPAZINA,Prácticas Especiales,,,true
1279,668597,PROPOXIFENO NORPROPOXIFENO,Prácticas Especiales,,,true
326,660760,"PROTEICO, CLEARENCE",Prácticas en Desuso,,,false
1280,668606,PROTEÍNA BÁSICA de MIELINA,Prácticas Especiales,,,true
1281,668614,PROTEÍNA C FUNCIONAL Cromogénico,Prácticas Especiales,,,true
327,660761,PROTEINA C REACTIVA PCR,Prácticas Generales,,,true
1282,668623,PROTEÍNA C REACTIVA ULTRASENSIBLE (PCRus),Prácticas Especiales,,,true
1283,668627,PROTEÍNA del EPIDÍDIMO HUMANO 4 (HE4),Prácticas Especiales,,,true
1286,668648,PROTEÍNA S Funcional = coagulométrico,Prácticas Especiales,,,true
1284,668631,PROTEÍNA S Libre = Inmunoturbidimétrio,Prácticas Especiales,,,true
1285,668640,PROTEÍNA S Total,Prácticas Especiales,,,true
328,660763,PROTEINA TOTALES,Prácticas Generales,,,true
1287,668656,"PROTEINASA 3 (PR3), Ac. Anti",Prácticas Especiales,,,true
330,660765,PROTEINOGRAMA ELECTROFORÉTICO LCR,Prácticas Generales,,,true
329,660764,"PROTEINOGRAMA ELECTROFORÉTICO, en suero",Prácticas Generales,,,true
331,660766,PROTEINOGRAMA líquidos biológicos,Prácticas Generales,,,true
332,660767,PROTEINURIA,Prácticas Generales,,,true
1288,668682,"PROTOPORFIRINA ERITROCITARIA LIBRE (FEP), ZINC PROTOPORFIRINA (ZPP o ZP)",Prácticas Especiales,,,true
333,660768,PROTOPORFIRINAS eritrocitaria,Prácticas Generales,,,true
1289,668691,PROTROMBINA 20.210,Prácticas Especiales,,,true
334,660769,"PROTROMBINA, CONSUMO DE",Prácticas Generales,,,true
335,660770,"PROTROMBINA, RIN",Prácticas Generales,,,true
336,660771,"PROTROMBINA, TIEMPO DE (TP)",Prácticas Generales,,,true
4,8801,Prueba de sobrecarga de glucosa (P75),quimica,Quimica clinica,,true
337,660772,PSEUDOCOLINESTERASA (CHE) o BUTIRILCOLINESTERASA,Prácticas Generales,,,true
1290,668710,"PSEUDOMONAS, Ac. Anti",Prácticas Especiales,,,true
1291,668734,QUERATINOCITOS (PIEL) Ac. Anti,Prácticas Especiales,,,true
338,660801,QUIMIOTRIPSINA,Prácticas Generales,,,true
1292,668768,QUINIDINA,Prácticas Especiales,,,true
1293,668780,"REARREGLO DEL IGH/FGFR3, Estudio para (FISH)",Prácticas Especiales,,,true
1294,668783,"REARREGLO DEL IGH/MAF, Estudio para (FISH)",Prácticas Especiales,,,true
1295,668794,REARREGLO DEL TcR (citrometría de flujo),Prácticas Especiales,,,true
1296,668800,"RECEPTOR de FSH, Ac. Anti- (RFSH)",Prácticas Especiales,,,true
1297,668802,"RECEPTOR de TSH, Ac. Anti- (TRAB's o TRAB o TBII)",Prácticas Especiales,,,true
1299,668816,RECEPTOR SOLUBLE DE TRANSFERRINA (sTRF),Prácticas Especiales,,,true
1298,668813,RECEPTORES HORMONALES INDICE DE PROLIFERACIÓN,Prácticas Especiales,,,true
339,660812,RENINA ANGIOTESINA,Prácticas Generales,,,true
1300,668819,RENINA-ANGIOTENSINA / RENINA ACTIVA,Prácticas Especiales,,,true
1301,668828,RESISTENCIA a la PROTEÍNA C ACTIVADA,Prácticas Especiales,,,true
1302,668836,"RETICULINA, Ac. Anti- (ARA)",Prácticas Especiales,,,true
345,660818,"RETICULOCITOS, RECUENTO DE",Prácticas Generales,,,true
1303,668845,"RETINA, Ac. Anti",Prácticas Especiales,,,true
342,660815,Rho FACTOR c CHICA,Prácticas Generales,,,true
341,660814,Rho FACTOR C GRANDE,Prácticas Generales,,,true
344,660817,Rho FACTOR e CHICA,Prácticas Generales,,,true
343,660816,Rho FACTOR E GRANDE,Prácticas Generales,,,true
340,660813,Rho FACTOR GRUPO SANGUINEO,Prácticas Generales,,,true
1304,668853,"Ri (ANNA-2), Ac. Anti- (NEURONAL NUCLEAR-2)",Prácticas Especiales,,,true
1305,668860,"RIBOSOMAL, Ac. Anti- Proteina P (Anti-Riv P)",Prácticas Especiales,,,true
1306,668870,"RICKETTSIAS PROWAZEKII, Ac. IgG Anti",Prácticas Especiales,,,true
1307,668874,"RICKETTSIAS TYPHI, Ac. IgG Anti",Prácticas Especiales,,,true
1308,668878,"RINOVIRUS, Ag",Prácticas Especiales,,,true
1309,668882,RISPERIDONA,Prácticas Especiales,,,true
1310,668888,"RNA, Ac. Anti",Prácticas Especiales,,,true
1311,668896,"RNP, Ac. Anti- (RIBONUCLEOPROTEINAS)",Prácticas Especiales,,,true
1312,668905,"Ro, Ac. Anti- (Ro/SSA)",Prácticas Especiales,,,true
1313,668918,ROSA de BENGALA,Prácticas Especiales,,,true
346,660820,"ROSSE RAGAN, PRUEBA DE (RR)",Prácticas Generales,,,true
1315,668934,ROTAVIRUS AcC,Prácticas Especiales,,,true
1314,668930,ROTAVIRUS AG -AC- MN (ELISA),Prácticas Especiales,,,true
1316,668939,"ROTAVIRUS, Ag",Prácticas Especiales,,,true
434,661145,"RUBEOLA, Ac. IgG Anti",Prácticas Generales,,,true
435,661150,"RUBEOLA, Ac. IgM Anti",Prácticas Generales,,,true
1317,668947,SACAROSA,Prácticas Especiales,,,true
1318,668954,"SACCHAROMYSES CEREVISIAE, Ac. Anti- IgA (ASCA)",Prácticas Especiales,,,true
1319,668956,"SACCHAROMYSES CEREVISIAE, Ac. Anti- IgG (ASCA)",Prácticas Especiales,,,true
347,660831,SALICILATOS,Prácticas Generales,,,true
1320,668964,"SALIVA, Ex. Físico-Químico",Prácticas Especiales,,,true
348,660832,"SALMONELLA, ANTICUERPOS (IFI ELISA)",Prácticas Generales,,,true
349,660833,SANGRE OCULTA materia fecal (SOMF) inmunológico,Prácticas Generales,,,true
1321,668977,"SANGRIA, TIEMPO DE Método de Ivy",Prácticas Especiales,,,true
1322,668982,"SARAMPION, Ac. IgG Anti",Prácticas Especiales,,,true
1323,668990,"SARAMPION, Ac. IgM Anti",Prácticas Especiales,,,true
1324,668999,"SCLERODERMIA SCL 70, Ac. Anti",Prácticas Especiales,,,true
1325,669007,SCORE de MOCO,Prácticas Especiales,,,true
441,661196,"SCREENING NEONATAL x 6 (TSH, FENIL ALANINA y TIR BIOTINIDASA, GALACTOSEMIA y 17-HO-PROGESTERONA Neonatales)",Prácticas Generales,,,true
350,660834,"SECRETINA, TEST DE LA",Prácticas en Desuso,,,false
1326,669016,SELENIO (AA) sérico,Prácticas Especiales,,,true
1327,669019,SELENIO urinario,Prácticas Especiales,,,true
1328,669026,"SENSIBILIDAD ALIMENTARIA, PANEL de Ac. IgG Anti",Prácticas Especiales,,,true
1329,669030,SERINA plasmática,Prácticas Especiales,,,true
1330,669032,SERINA plasmática (PANEO COMPLETO),Prácticas Especiales,,,true
1332,669041,SEROTONINA plaquetaria,Prácticas Especiales,,,true
351,660835,SEROTONINA sérica,Prácticas Generales,,,true
1333,669045,SEROTONINA urinaria,Prácticas Especiales,,,true
1331,669039,"SEROTONINA, GEN TRANSPORTADOR de",Prácticas Especiales,,,true
352,660837,"SIDEROFILINA, CAPACIDAD de SATURACIÓN",Prácticas Generales,,,true
1335,669055,SIFILIS (ELISA RECOMBINANTE),Prácticas Especiales,,,true
1334,669054,SIFILIS (ELISA),Prácticas Especiales,,,true
1336,669058,SILICIO esputo,Prácticas Especiales,,,true
1337,669067,SIMANZINA,Prácticas Especiales,,,true
353,660838,"SIMS HUHNER, TEST DE",Prácticas Generales,,,true
1338,669076,"SINCICIAL RESPIRATORIO, Ac. IgG Anti",Prácticas Especiales,,,true
1339,669084,"SINCICIAL RESPIRATORIO, Ac. IgM Anti",Prácticas Especiales,,,true
1340,669093,"SINCICIAL RESPIRATORIO, ANTIGENO (Ag.)",Prácticas Especiales,,,true
1341,669101,SÍNDROMES LINFOPROLIFERATIVOS FENOTIPIFICACIÓN (Inmunotipificación),Prácticas Especiales,,,true
1343,669103,SÍNDROMES MIELOPROLIFERATIVOS FENOTIPIFICACIÓN.- Jak 2 (JANUS QUINASA 2) – secuenciación exón 12,Prácticas Especiales,,,true
1342,669102,SÍNDROMES MIELOPROLIFERATIVOS FENOTIPIFICACIÓN.- Jak 2 (JANUS QUINASA 2) mutación: V617F,Prácticas Especiales,,,true
1344,669104,SÍNDROMES MIELOPROLIFERATIVOS FENOTIPIFICACIÓN.- MPL (cada mutación),Prácticas Especiales,,,true
1345,669105,"SIROLIMUS, DROGA CITOSTÁTICA RAPAMICINA",Prácticas Especiales,,,true
1346,669110,"SM, Ac. Anti",Prácticas Especiales,,,true
354,660839,SODIO sérico o urinario,Prácticas Generales,,243,true
2915,00001,SOLIDOS SEDIMENTABLES EN 10',,,2922,true
2916,00002,SOLIDOS SEDIMENTABLES EN 2hs,,,2922,true
2910,13,SOLIDOS TOTALES,,,,true
1347,669118,SOMATOMEDINA C- IGFB1,Prácticas Especiales,,,true
1348,669120,"SOMATOMEDINA IGFBP-3 (Insulin Like Growth Factor Bind, Prot 3)",Prácticas Especiales,,,true
355,660841,SOMATOTROFINA (STH),Prácticas Generales,,,true
356,660845,SORBITOL DEHIDROGENSA,Prácticas en Desuso,,,false
1349,669127,SREPTOCOCCUS BETA-HEMOLÍTICO Grupo B Prenatal (anal/vaginal),Prácticas Especiales,,,true
1350,669129,STAPHYLOCOCCUS AUREUS METICILINO RESISTENTE PCR o similar,Prácticas Especiales,,,true
1351,669132,"STREPTOCOCCUS GRUPO B, Ag. sérico",Prácticas Especiales,,,true
1352,669135,"STREPTOCOCCUS GRUPO B, Ag. urinario",Prácticas Especiales,,,true
1356,669170,STREPTOCOCCUS PNEUMONIAE PCR,Prácticas Especiales,,,true
1353,669157,"STREPTOCOCCUS PNEUMONIAE, Ag. esputo",Prácticas Especiales,,,true
1354,669161,"STREPTOCOCCUS PNEUMONIAE, Ag. sérico",Prácticas Especiales,,,true
1355,669164,"STREPTOCOCCUS PNEUMONIAE, Ag. urinario",Prácticas Especiales,,,true
1357,669180,"STREPTOZYME, TEST (ESTREPTOZIMA)",Prácticas Especiales,,,true
357,660846,"SUBTIPO HEMOGLOBINA A2, DETERMINACION DE (electroforesis)",Prácticas Generales,,,true
1358,669187,SUBUNIDAD Alfa HIPOFISIARIA,Prácticas Especiales,,,true
437,661170,SUBUNIDAD BETA de GONADOTROFINA CORIONICA β-HCG β (cualitativa) HCG o Sub,Prácticas Generales,,,true
438,661175,SUBUNIDAD BETA de GONADOTROFINA CORIONICA β-HCG β (cuantitativa) HCG o Sub,Prácticas Generales,,,true
1359,669195,SUCCINIL ACETONA urinaria,Prácticas Especiales,,,true
1360,669204,SUCCINIL PURINAS,Prácticas Especiales,,,true
1361,669212,"SUCROSA, TEST DE",Prácticas Especiales,,,true
1362,669223,"SUDOR, TEST CONFIRMATORIO",Prácticas Especiales,,,true
358,660847,"SUDOR, TEST DE",Prácticas Generales,,,true
1363,669229,SULFAHEMOGLOBINA POR COOXIMETRIA,Prácticas Especiales,,,true
359,660848,SULFAS sanguíneas,Prácticas en Desuso,,,false
1364,669238,SULFATOS urinarios,Prácticas Especiales,,,true
1365,669246,SULFOTEP,Prácticas Especiales,,,true
1366,669255,SUPERÓXIDO DISMUTASA (S.O.D.) sérica,Prácticas Especiales,,,true
